🕘️更新时间,#genre#
J2,http://fm1077.serv00.net/Smart.php?id=j2_twn
TVB J2,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
TVB千禧经典,http://php.jdshipin.com/smt.php?id=Tvbclassic
TVB千禧经典,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
TVB娱乐新闻,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct2
TVB娱乐新闻,http://php.jdshipin.com/TVOD/iptv.php?id=tvbylxw
TVB无线华丽,http://php.jdshipin.com/TVOD/iptv.php?id=huali
TVB无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
TVB无线新闻,http://php.jdshipin.com:8880/smt.php?id=inews_twn
TVB无线新闻,http://php.jdshipin.com/smt.php?id=inews_twn
TVB无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
TVB无线星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB星河,http://php.jdshipin.com/smt.php?id=Xinhe
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB明珠台,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
TVB明珠台,http://php.jdshipin.com/smt.php?id=pearl_twn
TVB明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
TVB明珠台,http://php.jdshipin.com:8880/iptv.php?id=mzt
TVB翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB翡翠台（备用）,http://php.jdshipin.com:8880/smt.php?id=jade_twn
TVB翡翠台（备用）,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
Viutv,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
Viutv,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
三立台湾,http://50.7.234.10:8278/sanlitaiwan/playlist.m3u8?tid=MD3D6272113862721138&ct=19344&tsum=67db4abe16d57b8ac1ca573eab42c5e4
三立新闻,http://211.75.171.121:8543/http/61.67.128.137:8081/hls/65/807/ch18.m3u8
三立新闻,http://211.75.171.121:8537/http/61.67.128.137:8081/hls/65/807/ch018.m3u8
三立新闻,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV32.m3u8
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1
中视,rtmp://f13h.mine.nu/sat/tv091
台视,rtmp://f13h.mine.nu/sat/tv071
台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MBDB9268852192688521&ct=19254&tsum=7514b50ebc2e4b06f2e402578d0ac996
东森电影,http://50.7.234.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
东森电影,http://fm1077.serv00.net/Smart.php?id=ettvmovie
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=220&time=20240926215313&ip=111.229.253.40
东森综合,https://cdn.iptv8k.top/dl/jrys.php?id=221&time=20240926215313&ip=111.229.253.40
东森超视,rtmp://f13h.mine.nu/sat/tv331
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
华视,rtmp://f13h.mine.nu/sat/tv111
华视新闻,http://37.27.111.214:8080/live/8/hls.m3u8
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
纬来体育,rtmp://f13h.mine.nu/sat/tv721
纬来体育,rtmp://f13h.mine.nu:1935/sat/tv721
纬来体育,rtmp://f13h.mine.nu/sat/tv771
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
明珠台,http://php.jdshipin.com:8880/iptv.php?id=mzt
香港卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv:80/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://stream.qhbtv.com/adws/sd/live.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=8ee59707fee3ef96c922e680-167055218938751&wsIPSercert=d24f6d7c9d3646d9533d492d5209384b&wsMonitor=0
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=3c732f93c14e1bc0c07641df-156388849014752&wsIPSercert=8de23d0849e78e3b16ec92a809235421&wsMonitor=0

💓🇬🇧英语频道,#genre#
ABC News,http://fm1077.serv00.net/Smart.php?id=abcnews_glo
ABC News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV24.m3u8
Al Jazeera English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV59.m3u8
Al-Jazeera,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
Al-Jazeera,http://fm1077.serv00.net/Smart.php?id=aljazeera_twn
Animal Planet (Eng),http://fm1077.serv00.net/Smart.php?id=AnimalPlanet
Animal Planet (Eng),http://fm1077.serv00.net/Smart.php?id=AnimalPlanet
Axn HD,http://fm1077.serv00.net/Smart.php?id=axn_twn
Axn HD,http://fm1077.serv00.net/Smart.php?id=Axn
BBC 1,http://fm1077.serv00.net/Smart.php?id=bbc1_antik
BBC 1,http://fm1077.serv00.net/Smart.php?id=bbc1_antik
BBC 2,http://fm1077.serv00.net/Smart.php?id=bbc2_antik
BBC 2,http://fm1077.serv00.net/Smart.php?id=bbc2_antik
BBC Earth HD,http://fm1077.serv00.net/Smart.php?id=bbcearth_twn
BBC Earth HD,http://fm1077.serv00.net/Smart.php?id=bbcearth_twn
BBC Earth Lifestyle,http://fm1077.serv00.net/Smart.php?id=bbclifestyle_twn
BBC Earth Lifestyle,http://fm1077.serv00.net/Smart.php?id=bbclifestyle_twn
BBC News,https://d2vnbkvjbims7j.cloudfront.net/containerA/LTN/playlist.m3u8
BBC World News,http://fm1077.serv00.net/Smart.php?id=bbcnews_twn
BBC World News,http://fm1077.serv00.net/Smart.php?id=Bbcnews
BBC World News,http://fm1077.serv00.net/Smart.php?id=bbcworldnews_antik
Bloomberg News,http://fm1077.serv00.net/Smart.php?id=bloomberg_twn
Bloomberg News,http://fm1077.serv00.net/Smart.php?id=bloomberg_twn
Boomerang,http://fm1077.serv00.net/Smart.php?id=Boomerang
Boomerang,http://fm1077.serv00.net/Smart.php?id=Boomerang
CBBC,http://fm1077.serv00.net/Smart.php?id=cbbc_antik
CBBC,http://fm1077.serv00.net/Smart.php?id=cbbc_antik
CBeebies,http://fm1077.serv00.net/Smart.php?id=Cbeebies
CBeebies,http://fm1077.serv00.net/Smart.php?id=Cbeebies
CGTN,http://139.129.231.228:50060/rtp/239.21.2.30:5002
CGTN,http://139.129.231.228:3529/rtp/239.21.2.30:5002
CNBC,http://fm1077.serv00.net/Smart.php?id=cnbc_twn
CNBC,http://fm1077.serv00.net/Smart.php?id=cnbc_twn
Channel 4,http://fm1077.serv00.net/Smart.php?id=channel4_antik
Channel 4,http://fm1077.serv00.net/Smart.php?id=channel4_antik
DW (Deutsch),http://fm1077.serv00.net/Smart.php?id=dw_twn
DW (Deutsch),http://fm1077.serv00.net/Smart.php?id=dw_twn
DW News,http://37.27.111.214:8080/live/46/hls.m3u8
DW News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8
Euronews,http://fm1077.serv00.net/Smart.php?id=euronews_antik
Euronews,http://fm1077.serv00.net/Smart.php?id=euronews_antik
FRANCE24 English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8
France 24,http://fm1077.serv00.net/Smart.php?id=france24_twn
France 24,http://fm1077.serv00.net/Smart.php?id=france24_twn
Freesports,http://fm1077.serv00.net/Smart.php?id=freesports_antik
Freesports,http://fm1077.serv00.net/Smart.php?id=freesports_antik
GB News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
HBO HD,http://fm1077.serv00.net/Smart.php?id=Hbo
HBO HD,http://fm1077.serv00.net/Smart.php?id=hbohd_twn
HGTV,http://fm1077.serv00.net/Smart.php?id=HGTV
HGTV,http://fm1077.serv00.net/Smart.php?id=HGTV
History,http://37.27.111.214:8080/live/27/hls.m3u8
History,http://fm1077.serv00.net/Smart.php?id=History
Hits Movie,http://fm1077.serv00.net/Smart.php?id=Hitsmovie
Hits Movie,http://fm1077.serv00.net/Smart.php?id=Hitsmovie
Kids TV,http://fm1077.serv00.net/Smart.php?id=KidsTV
Kids TV,http://fm1077.serv00.net/Smart.php?id=KidsTV
MTV Live,http://fm1077.serv00.net/Smart.php?id=mtvhd_twn
MTV Live,http://fm1077.serv00.net/Smart.php?id=mtvhd_twn
More4,http://fm1077.serv00.net/Smart.php?id=more4_antik
More4,http://fm1077.serv00.net/Smart.php?id=more4_antik
NBC News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NHK World,http://fm1077.serv00.net/Smart.php?id=nhkworld_japan
NatGeo HD,http://fm1077.serv00.net/Smart.php?id=Natgeo
NatGeo HD,http://fm1077.serv00.net/Smart.php?id=Natgeo
NatGeo Wild HD,http://fm1077.serv00.net/Smart.php?id=Natgeowild
NatGeo Wild HD,http://fm1077.serv00.net/Smart.php?id=Natgeowild
Nick Jr,http://fm1077.serv00.net/Smart.php?id=Nickjr
Nick Jr,http://fm1077.serv00.net/Smart.php?id=Nickjr
Nickelodeon,http://37.27.111.214:8080/live/12/hls.m3u8
Nickelodeon,http://fm1077.serv00.net/Smart.php?id=Nickelodeon
Pick TV,http://fm1077.serv00.net/Smart.php?id=picktv_antik
Pick TV,http://fm1077.serv00.net/Smart.php?id=picktv_antik
Skynews,http://fm1077.serv00.net/Smart.php?id=skynews_antik
Skynews,http://fm1077.serv00.net/Smart.php?id=skynews_antik
Skysports Arena,http://fm1077.serv00.net/Smart.php?id=tiankongarena
Skysports Arena,http://fm1077.serv00.net/Smart.php?id=tiankongarena
Skysports Cricket,http://fm1077.serv00.net/Smart.php?id=tiankongcricket
Skysports Cricket,http://fm1077.serv00.net/Smart.php?id=tiankongcricket
Skysports EPL,http://fm1077.serv00.net/Smart.php?id=tiankongepl
Skysports EPL,http://fm1077.serv00.net/Smart.php?id=tiankongepl
Skysports F1,http://fm1077.serv00.net/Smart.php?id=tiankongf1
Skysports F1,http://fm1077.serv00.net/Smart.php?id=tiankongf1
Skysports Football,http://fm1077.serv00.net/Smart.php?id=tiankongfootball
Skysports Football,http://fm1077.serv00.net/Smart.php?id=tiankongfootball
Skysports Golf,http://fm1077.serv00.net/Smart.php?id=tiankonggolf
Skysports Golf,http://fm1077.serv00.net/Smart.php?id=tiankonggolf
Skysports Main Event,http://fm1077.serv00.net/Smart.php?id=tiankongmain
Skysports Main Event,http://fm1077.serv00.net/Smart.php?id=tiankongmain
Skysports News,http://fm1077.serv00.net/Smart.php?id=tiankongnews
Skysports News,http://fm1077.serv00.net/Smart.php?id=tiankongnews
Star Movies HD,http://fm1077.serv00.net/Smart.php?id=starmovies_raj
Star Movies HD,http://fm1077.serv00.net/Smart.php?id=starmovies_raj
TaiwanPlus,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
TaiwanPlus,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV78.m3u8
TLC,http://fm1077.serv00.net/Smart.php?id=Tlc
TLC,http://fm1077.serv00.net/Smart.php?id=Tlc
Thrill,http://fm1077.serv00.net/Smart.php?id=Thrill
Thrill,http://fm1077.serv00.net/Smart.php?id=Thrill
Warner TV,http://fm1077.serv00.net/Smart.php?id=WarnerTV
Warner TV,http://fm1077.serv00.net/Smart.php?id=WarnerTV
itv 1,http://fm1077.serv00.net/Smart.php?id=itv1_antik
itv 1,http://fm1077.serv00.net/Smart.php?id=itv1_antik
itv 2,http://fm1077.serv00.net/Smart.php?id=itv2_antik
itv 2,http://fm1077.serv00.net/Smart.php?id=itv2_antik
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半岛新闻,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
美国之音,https://voa-ingest.akamaized.net/hls/live/2035206/151_124L/playlist.m3u8

🗾日本[JP],#genre#
日テレNEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8

🏳️‍🌈韩国[KR],#genre#
Arirang 阿里郎,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8
Arirang 阿里郎,http://amdlive-ch01.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
BBS 불교 방송,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist.m3u8
CJ OnStyle,https://live-ch1.cjonstyle.net/cjmalllive/stream2/playlist.m3u8
CJ OnStyle Plus,https://live-ch2.cjonstyle.net/cjosplus/live2/playlist.m3u8
EBS 1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd
EBS 2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?zshijd
EBS 키즈,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8?zshijd
EBS+ 1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
EBS+ 2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
GS Shop,https://gstv-gsshop.gsshop.com/gsshop_hd/gsshop_hd.stream/playlist.m3u8
Gugak TV,http://mgugaklive.nowcdn.co.kr/gugakvideo/gugakvideo.stream/playlist.m3u8
KBC SBS 综艺,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
KBS Drama,http://mytv.dothome.co.kr/ch/catv/2.php
KBS Joy,http://mytv.dothome.co.kr/ch/catv/3.php
KBS Kids,http://mytv.dothome.co.kr/ch/catv/6.php
KBS LIFE,http://mytv.dothome.co.kr/ch/catv/5.php
KBS LiveCam DokDo,http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
KBS Story,http://mytv.dothome.co.kr/ch/catv/4.php
KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
KBS World,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KCTV 광주,http://119.77.96.184:1935/chn05/chn05/chunklist_w1306745753.m3u8
Korea TV,https://hlive.ktv.go.kr/live/klive_h.stream/playlist.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
SBS,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8
TBS Seoul,https://cdntv.tbs.seoul.kr/tbs/tbs_tv_web.smil/playlist.m3u8
TJB,http://1.245.74.5:1935/live/tv/.m3u8
국방国防TV,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国EBS少儿频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8
韩国KBS,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
韩国lEBS儿童频道,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8

🌍其他国外频道,#genre#
ABN China (720p),https://mediaserver.abnvideos.com/streams/abnchina.m3u8
ABC News Live,https://d4ybyqrhce41r.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-xumo-linear-nbcu-hlsv3/master.m3u8?ads.channelId=99991626
Al Jazeera,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
Al Jazeera English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV59.m3u8
阿尔及利亚LindexTV,http://saopaulo01.relaystream.io:1935/lidertvsspgmail.com/lidertvsspgmail.com/chunks.m3u8
阿富汗LCNTV,https://jcnonair-1108.acs.wecandeo.com/ms/3162/1108/index.m3u8
亚太第一卫视,http://play2.one-tv.com/live/onetv.m3u8
Arirang,https://amdlive-ch01-ctnd-com.akamaized.net/arirang_1ch/smil:arirang_1ch.smil/chunklist_b3256000_sleng.m3u8
AXS TV Now,https://dikcfc9915kp8.cloudfront.net/hls/1080p/playlist.m3u8
巴基斯坦DUNYANEWS,http://imob.dunyanews.tv/live/_definst_/dunyalive_1/FluxusTV.m3u8?checkedby:iptvcat.com
巴基斯坦DUNYANEWS,https://ukintl.dunyanews.tv/liveuk/ngrp:dunyalive_all/playlist.m3u8
巴拿马Telemetro,https://streamtv.intervenhosting.net:3161/live/telecentrolive.m3u8
半·新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半岛新闻,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
BBC,https://bcovlive-a.akamaihd.net/4e7f273ae0a04ad6b7d2e543df61e362/us-west-2/6240731308001/playlist.m3u8
BBC News Asia Pacific (720p),https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News.m3u8
Bread TV面包台 (720p),https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
CBC News,https://dbrb49pjoymg4.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod_default_xumo-ams-aws/master.m3u8?ads.xumo_channelId=99991276
CBN News,https://bcovlive-a.akamaihd.net/re8d9f611ee4a490a9bb59e52db91414d/us-east-1/734546207001/playlist.m3u8
CGTN (1080p),https://amg00405-rakutentv-cgtn-rakuten-i9tar.amagi.tv/master.m3u8
CGTN (1080p),http://139.129.231.228:50060/rtp/239.21.2.30:5002
CGTN Documentary (1080p),https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8
CHANNELV,https://ramach.ddns.net/live/ramalive/index.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNBC Asia HD (720p) [Geo-blocked],https://cdn09jtedge.indihometv.com/joss/134/cnbcasia/index.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
DogTV,http://180.213.174.225:9901/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
DW News,http://37.27.111.214:8080/live/46/hls.m3u8
ELTA奥运7,http://217.173.176.107:1935/live/tvk.stream/playlist.m3u8
ETCTV,https://stream10.xdevel.com/video1s977294-1864/stream/playlist.m3u8
EXIDLIE,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2abB4gUohpLdxAQ.mp4
Fashion_4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
法·时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
FIESTARMirror,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4K_04wUo5-iTyAU.mp4
Fight Network,https://d12a2vxqkkh1bo.cloudfront.net/hls/1080p/playlist.m3u8
Fox LiveNow,https://jmp2.uk/sam-USBA300024TN.m3u8
Fox新闻,https://fox-foxnewsnow-samsungus.amagi.tv/playlist720p.m3u8
FRANCE24 English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8
Fusung News TV,http://stream8.jlntv.cn/fs/sd/live.m3u8
Gavy20NJDontCall,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsu_c4gUohrr0igU.mp4
GB News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
GeoDaSilvaJ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5avW4gUo47zhvwU.mp4
HiroshimaWeatherInformation,https://hiroshima-tv-live.hls.wselive.stream.ne.jp/hiroshima-tv-live/live/playlist.m3u8
Hollywood,https://connection3-ent-nz.samsung.wurl.tv/playlist.m3u8
匈牙利MeseTV,http://173.225.32.123/KPRY-MeTV-2347/index.m3u8
iHOT爱科幻,http://www.terrykang.xyz:35455/itv/2000000004000000033.m3u8?cdn=hnbblive
iHOT爱院线,http://www.terrykang.xyz:35455/itv/2000000004000000034.m3u8?cdn=hnbblive
伊拉克ALSHARQIYANEWS,https://bcovlive-a.akamaihd.net/0b75ef0a49e24704a4ca023d3a82c2df/ap-south-1/6203311941001/playlist.m3u8
伊朗IMAMHUSSEIN2TV,https://ak.imamhussein.live/imhtv2live/imhtv2.smil/playlist.m3u8
日本全天新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
日テレNEWS24,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
约旦JordanTV,https://jrtv-live.ercdn.net/jordanhd/jordanhd.m3u8?DVR&v=1778398403
约旦SanaTV,https://ap02.iqplay.tv:8082/iqb8002/s03btv/playlist.m3u8
KBC,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
KBSWorld,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
KBSWorld,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
KBSWorld,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KBS world,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
KBS world,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
KBS world,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KantikOrfelogy,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggq-W4gUouLym-QQ.mp4
克罗地亚KinoTV,https://cdn-nvm-london.lolokoko.tv/filmbox.stream/playlist.m3u8
库尔德斯坦CihanTV,https://iptv.mihantv.com/mihantv/playlist_low/index.m3u8
Love Nature,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Love Nature,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8?cc
Love_Nature_4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
Loupe_4K,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
MBC,http://vod.mpmbc.co.kr:1935/live/encoder-tv/playlist.m3u8
MOVIEMOVIE,https://mytime-tcl.amagi.tv/playlist.m3u8
NBSKoreaAgriculturalBroadcasting,https://media.joycorp.co.kr:4443/live/ngrp:live_all/playlist.m3u8
NBC News,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8
NBC News Now,https://jmp2.uk/sam-GBBB1500004LG.m3u8
Nei Monggol TV,http://1.183.141.194:8001/hls/55/index.m3u8
Nei Monggol TV 2 Mongolian Culture Channel,http://1.183.141.194:8001/hls/54/index.m3u8
Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
NHK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index.m3u8
NowTV,https://dgwfm675921lp.cloudfront.net/playlist.m3u8
俄国,http://31.148.48.15:80/Dom_Kino_Premium_HD/index.m3u8
俄国NordTV,http://195.142.3.105/artidijital_noratv/noratv/chunks.m3u8?autoplay=1
RT Arabic（阿语）,https://rt-arb.rttv.com/dvr/rtarab/playlist_4500Kb.m3u8
RT Balkan （塞尔维亚语）,https://rt-srb.rttv.com/dvr/rtbalkan/playlist_4500Kb.m3u8
RT DE（德语）,https://rt-ger.rttv.com/dvr/rtdeutsch/playlist_4500Kb.m3u8
RT Doc-Русский（俄语纪录）,https://rt-doc.rttv.com/dvr/rtdru/rtdru1080.m3u8
RT Documentary（英语纪录）,https://rt-rtd.rttv.com/dvr/rtdoc/playlist_4500Kb.m3u8
RT Español（西语）,https://rt-esp.rttv.com/dvr/rtesp/playlist_4500Kb.m3u8
RT Français（法语）,https://rt-fra.rttv.com/dvr/rtfrance/playlist_4500Kb.m3u8
RT News（英语国际）,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
RedBullTV,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8
罗马尼亚AlephNews,https://stream-aleph.m.ro/Aleph/ngrp:Alephnewsmain.stream_all/playlist.m3u8
罗马尼亚ViasatNature,https://cdn-nvm-london.lolokoko.tv/VIASATNATURE.stream/playlist.m3u8
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32
新加坡国际,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
